日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率,date
2019-09-05,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1832.84,,,0.0,0.0,5.0,,2019-09-05
2019-09-06,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1826.37,,,0.0,0.0,5.0,,2019-09-06
2019-09-09,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1829.29,,,0.0,0.0,5.0,,2019-09-09
2019-09-10,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1824.97,,,0.0,0.0,5.0,,2019-09-10
2019-09-11,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1825.13,,,0.0,0.0,5.0,,2019-09-11
2019-09-12,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1825.2,,,0.0,0.0,5.0,,2019-09-12
2019-09-16,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1825.33,,,0.0,0.0,5.0,,2019-09-16
2019-09-17,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1823.93,,,0.0,0.0,5.0,,2019-09-17
2019-09-18,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1824.19,,,0.0,0.0,5.0,,2019-09-18
2019-09-19,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1824.36,,,0.0,0.0,5.0,,2019-09-19
2019-09-20,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1824.5,,,0.0,0.0,5.0,,2019-09-20
2019-09-23,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1825.28,,,0.0,0.0,5.0,,2019-09-23
2019-09-24,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1826.43,,,0.0,0.0,5.0,,2019-09-24
2019-09-25,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1826.02,,,0.0,0.0,5.0,,2019-09-25
2019-09-26,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1823.42,,,0.0,0.0,5.0,,2019-09-26
2019-09-27,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1821.81,,,0.0,0.0,5.0,,2019-09-27
2019-09-30,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1821.88,,,0.0,0.0,5.0,,2019-09-30
2019-10-08,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1823.3,,,0.0,0.0,5.0,,2019-10-08
2019-10-09,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1825.65,,,0.0,0.0,5.0,,2019-10-09
2019-10-10,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1825.78,,,0.0,0.0,5.0,,2019-10-10
2019-10-11,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1825.33,,,0.0,0.0,5.0,,2019-10-11
2019-10-14,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1824.14,,,0.0,0.0,5.0,,2019-10-14
2019-10-15,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1823.34,,,0.0,0.0,5.0,,2019-10-15
2019-10-16,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1822.48,,,0.0,0.0,5.0,,2019-10-16
2019-10-17,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1823.64,,,0.0,0.0,5.0,,2019-10-17
2019-10-18,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1822.56,,,0.0,0.0,5.0,,2019-10-18
2019-10-21,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1823.0,,,0.0,0.0,5.0,,2019-10-21
2019-10-22,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1822.44,,,0.0,0.0,5.0,,2019-10-22
2019-10-23,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1822.46,,,0.0,0.0,5.0,,2019-10-23
2019-10-24,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1821.74,,,0.0,0.0,5.0,,2019-10-24
2019-10-25,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1823.35,,,0.0,0.0,5.0,,2019-10-25
2019-10-28,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1823.09,,,0.0,0.0,5.0,,2019-10-28
2019-10-29,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1820.76,,,0.0,0.0,5.0,,2019-10-29
2019-10-30,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1819.11,,,0.0,0.0,5.0,,2019-10-30
2019-10-31,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1818.08,,,0.0,0.0,5.0,,2019-10-31
2019-11-01,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1819.85,,,0.0,0.0,5.0,,2019-11-01
2019-11-04,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1820.83,,,0.0,0.0,5.0,,2019-11-04
2019-11-05,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1821.04,,,0.0,0.0,5.0,,2019-11-05
2019-11-06,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1819.73,,,0.0,0.0,5.0,,2019-11-06
2019-11-07,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1821.18,,,0.0,0.0,5.0,,2019-11-07
2019-11-08,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1819.39,,,0.0,0.0,5.0,,2019-11-08
2019-11-11,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1818.6,,,0.0,0.0,5.0,,2019-11-11
2019-11-12,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1818.66,,,0.0,0.0,5.0,,2019-11-12
2019-11-13,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1819.96,,,0.0,0.0,5.0,,2019-11-13
2019-11-14,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1821.03,,,0.0,0.0,5.0,,2019-11-14
2019-11-15,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1820.48,,,0.0,0.0,5.0,,2019-11-15
2019-11-18,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1822.26,,,0.0,0.0,5.0,,2019-11-18
2019-11-19,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1825.42,,,0.0,0.0,5.0,,2019-11-19
2019-11-20,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1826.1,,,0.0,0.0,5.0,,2019-11-20
2019-11-21,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1827.11,,,0.0,0.0,5.0,,2019-11-21
2019-11-22,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1826.95,,,0.0,0.0,5.0,,2019-11-22
2019-11-25,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1826.4,,,0.0,0.0,5.0,,2019-11-25
2019-11-26,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1826.27,,,0.0,0.0,5.0,,2019-11-26
2019-11-27,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1826.8,,,0.0,0.0,5.0,,2019-11-27
2019-11-28,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1826.87,,,0.0,0.0,5.0,,2019-11-28
2019-11-29,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1826.86,,,0.0,0.0,5.0,,2019-11-29
2019-12-02,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1827.31,,,0.0,0.0,5.0,,2019-12-02
2019-12-03,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1827.63,,,0.0,0.0,5.0,,2019-12-03
2019-12-04,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1830.26,,,0.0,0.0,5.0,,2019-12-04
2019-12-05,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1830.72,,,0.0,0.0,5.0,,2019-12-05
2019-12-06,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1830.56,,,0.0,0.0,5.0,,2019-12-06
2019-12-09,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1830.19,,,0.0,0.0,5.0,,2019-12-09
2019-12-10,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1830.77,,,0.0,0.0,5.0,,2019-12-10
2019-12-11,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1830.9,,,0.0,0.0,5.0,,2019-12-11
2019-12-12,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1832.4,,,0.0,0.0,5.0,,2019-12-12
2019-12-13,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1832.32,,,0.0,0.0,5.0,,2019-12-13
2019-12-16,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1834.54,,,0.0,0.0,5.0,,2019-12-16
2019-12-17,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1835.82,,,0.0,0.0,5.0,,2019-12-17
2019-12-18,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1835.66,,,0.0,0.0,5.0,,2019-12-18
2019-12-19,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1836.22,,,0.0,0.0,5.0,,2019-12-19
2019-12-20,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1836.47,,,0.0,0.0,5.0,,2019-12-20
2019-12-23,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1836.54,,,0.0,0.0,5.0,,2019-12-23
2019-12-24,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1839.03,,,0.0,0.0,5.0,,2019-12-24
2019-12-25,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1840.87,,,0.0,0.0,5.0,,2019-12-25
2019-12-26,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1842.73,,,0.0,0.0,5.0,,2019-12-26
2019-12-27,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1843.72,,,0.0,0.0,5.0,,2019-12-27
2019-12-30,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1845.72,,,0.0,0.0,5.0,,2019-12-30
2019-12-31,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1847.19,,,0.0,0.0,5.0,,2019-12-31
2020-01-02,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1847.66,,,0.0,0.0,5.0,,2020-01-02
2020-01-03,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1849.28,,,0.0,0.0,5.0,,2020-01-03
2020-01-06,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1852.4,,,0.0,0.0,5.0,,2020-01-06
2020-01-07,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1852.62,,,0.0,0.0,5.0,,2020-01-07
2020-01-08,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1854.42,,,0.0,0.0,5.0,,2020-01-08
2020-01-09,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1851.82,,,0.0,0.0,5.0,,2020-01-09
2020-01-10,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1852.89,,,0.0,0.0,5.0,,2020-01-10
2020-01-13,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1854.98,,,0.0,0.0,5.0,,2020-01-13
2020-01-14,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1853.22,,,0.0,0.0,5.0,,2020-01-14
2020-01-15,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1853.74,,,0.0,0.0,5.0,,2020-01-15
2020-01-16,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1854.08,,,0.0,0.0,5.0,,2020-01-16
2020-01-17,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1854.64,,,0.0,0.0,5.0,,2020-01-17
2020-01-20,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1856.9,,,0.0,0.0,5.0,,2020-01-20
2020-01-21,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1857.83,,,0.0,0.0,5.0,,2020-01-21
2020-01-22,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1858.33,,,0.0,0.0,5.0,,2020-01-22
2020-01-23,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1857.58,,,0.0,0.0,5.0,,2020-01-23
2020-02-03,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1866.06,,,0.0,0.0,5.0,,2020-02-03
2020-02-04,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1866.66,,,0.0,0.0,5.0,,2020-02-04
2020-02-05,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1866.87,,,0.0,0.0,5.0,,2020-02-05
2020-02-06,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1868.01,,,0.0,0.0,5.0,,2020-02-06
2020-02-07,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1870.11,,,0.0,0.0,5.0,,2020-02-07
2020-02-10,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1872.79,,,0.0,0.0,5.0,,2020-02-10
2020-02-11,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1873.64,,,0.0,0.0,5.0,,2020-02-11
2020-02-12,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1874.3,,,0.0,0.0,5.0,,2020-02-12
2020-02-13,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1875.01,,,0.0,0.0,5.0,,2020-02-13
2020-02-14,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1876.09,,,0.0,0.0,5.0,,2020-02-14
2020-02-17,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1878.98,,,0.0,0.0,5.0,,2020-02-17
2020-02-18,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1879.86,,,0.0,0.0,5.0,,2020-02-18
2020-02-19,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1880.83,,,0.0,0.0,5.0,,2020-02-19
2020-02-20,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1882.78,,,0.0,0.0,5.0,,2020-02-20
2020-02-21,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1886.44,,,0.0,0.0,5.0,,2020-02-21
2020-02-24,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1890.86,,,0.0,0.0,5.0,,2020-02-24
2020-02-25,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1889.32,,,0.0,0.0,5.0,,2020-02-25
2020-02-26,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1888.96,,,0.0,0.0,5.0,,2020-02-26
2020-02-27,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1890.51,,,0.0,0.0,5.0,,2020-02-27
2020-02-28,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1887.27,,,0.0,0.0,5.0,,2020-02-28
2020-03-02,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1889.02,,,0.0,0.0,5.0,,2020-03-02
2020-03-03,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1889.56,,,0.0,0.0,5.0,,2020-03-03
2020-03-04,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1894.13,,,0.0,0.0,5.0,,2020-03-04
2020-03-05,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1897.12,,,0.0,0.0,5.0,,2020-03-05
2020-03-06,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1899.74,,,0.0,0.0,5.0,,2020-03-06
2020-03-09,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1900.3,,,0.0,0.0,5.0,,2020-03-09
2020-03-10,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1900.57,,,0.0,0.0,5.0,,2020-03-10
2020-03-11,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1898.6,,,0.0,0.0,5.0,,2020-03-11
2020-03-12,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1895.43,,,0.0,0.0,5.0,,2020-03-12
2020-03-13,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1890.26,,,0.0,0.0,5.0,,2020-03-13
2020-03-16,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1881.21,,,0.0,0.0,5.0,,2020-03-16
2020-03-17,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1875.2,,,0.0,0.0,5.0,,2020-03-17
2020-03-18,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1873.97,,,0.0,0.0,5.0,,2020-03-18
2020-03-19,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1872.48,,,0.0,0.0,5.0,,2020-03-19
2020-03-20,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1875.23,,,0.0,0.0,5.0,,2020-03-20
2020-03-23,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1873.79,,,0.0,0.0,5.0,,2020-03-23
2020-03-24,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1883.52,,,0.0,0.0,5.0,,2020-03-24
2020-03-25,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1887.52,,,0.0,0.0,5.0,,2020-03-25
2020-03-26,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1887.78,,,0.0,0.0,5.0,,2020-03-26
2020-03-27,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1890.7,,,0.0,0.0,5.0,,2020-03-27
2020-03-30,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1888.42,,,0.0,0.0,5.0,,2020-03-30
2020-03-31,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1890.15,,,0.0,0.0,5.0,,2020-03-31
2020-04-01,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1889.85,,,0.0,0.0,5.0,,2020-04-01
2020-04-02,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1893.03,,,0.0,0.0,5.0,,2020-04-02
2020-04-03,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1893.06,,,0.0,0.0,5.0,,2020-04-03
2020-04-07,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1907.59,,,0.0,0.0,5.0,,2020-04-07
2020-04-08,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1909.15,,,0.0,0.0,5.0,,2020-04-08
2020-04-09,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1912.59,,,0.0,0.0,5.0,,2020-04-09
2020-04-10,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1911.92,,,0.0,0.0,5.0,,2020-04-10
2020-04-13,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1910.86,,,0.0,0.0,5.0,,2020-04-13
2020-04-14,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1914.74,,,0.0,0.0,5.0,,2020-04-14
2020-04-15,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1915.49,,,0.0,0.0,5.0,,2020-04-15
2020-04-16,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1918.52,,,0.0,0.0,5.0,,2020-04-16
2020-04-17,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1918.5,,,0.0,0.0,5.0,,2020-04-17
